year,comm_code,comm_name,service_name,n
2022,BUR,BURNS INDUSTRIAL,Roads Permits - Requests and Inquiries,1
2022,BUR,BURNS INDUSTRIAL,Roads - Pothole Maintenance,11
2022,BUR,BURNS INDUSTRIAL,Roads - Roadway Maintenance,3
2022,BUR,BURNS INDUSTRIAL,Roads - Signs - Missing - Damaged,5
2022,BUR,BURNS INDUSTRIAL,Roads - Signs - Parking,1
2022,BUR,BURNS INDUSTRIAL,Roads - Snow and Ice Control,7
2022,BUR,BURNS INDUSTRIAL,Roads - Streetlight - General Inquiry,3
2022,BUR,BURNS INDUSTRIAL,Roads - Streetlight Maintenance,9
2022,BUR,BURNS INDUSTRIAL,Roads - Traffic or Pedestrian Light Repair,1
2022,BUR,BURNS INDUSTRIAL,Roads - Traffic Signal Timing Inquiry,3
2022,BUR,BURNS INDUSTRIAL,WATR - Erosion and Sediment Control,8
2022,BUR,BURNS INDUSTRIAL,WATR - Major Projects Inquiry,1
2022,BUR,BURNS INDUSTRIAL,WATR - Utility Inspection - Corrosion - Indemnification,1
2022,BUR,BURNS INDUSTRIAL,WATR - Water Conservation Programs,1
2022,BUR,BURNS INDUSTRIAL,WATS - Catch Basin Concerns,2
2022,BUR,BURNS INDUSTRIAL,WATS - Construction Inquiry,1
2022,BUR,BURNS INDUSTRIAL,WATS - Cross Connection Inquiries,6
2022,BUR,BURNS INDUSTRIAL,WATS - Drainage Bylaw,1
2022,BUR,BURNS INDUSTRIAL,WATS - Fire Hydrant Flow Test,2
2022,BUR,BURNS INDUSTRIAL,WATS - Hydrant Control Unit - HCU Inspections,1
2022,BUR,BURNS INDUSTRIAL,WATS - Service and Main Valve Issues,1
2022,BUR,BURNS INDUSTRIAL,WATS - Sewage Back-up,2
2022,BUR,BURNS INDUSTRIAL,WATS - Sewer Maintenance,2
2022,BUR,BURNS INDUSTRIAL,WATS - Spills Entering Storm System,1
2022,BUR,BURNS INDUSTRIAL,WATS - Urgent Water Reconnect,3
2022,BUR,BURNS INDUSTRIAL,WATS - Water Main Break or Leak,1
2022,BUR,BURNS INDUSTRIAL,WATS - Water Meter Issues,1
2022,BUR,BURNS INDUSTRIAL,WATS - Water Off-On Appointment,2
2022,BUR,BURNS INDUSTRIAL,WATS - Water Pressure Issues,1
2022,BUR,BURNS INDUSTRIAL,WATS - Water Quality,1
2022,BUR,BURNS INDUSTRIAL,WRS - Cart Management,1
2022,BUR,BURNS INDUSTRIAL,WRS - Commercial Collection Services,12
2022,BUR,BURNS INDUSTRIAL,WRS - Employee - Complaint Compliment,2
2022,BUR,BURNS INDUSTRIAL,WRS - Landfill - Industrial Permit or Inquiry,1
2022,BVD,BELVEDERE,311 Contact Us,2
2022,BVD,BELVEDERE,Animal / Bylaw - Information Request,1
2022,BVD,BELVEDERE,AS - Animal at Large,2
2022,BVD,BELVEDERE,AS - Animal Injured,1
2022,BVD,BELVEDERE,AS - Animal Tethered -Tied,2
2022,BVD,BELVEDERE,ASMT - Assessment General Concern - After Hours and Overflow,1
2022,BVD,BELVEDERE,AS - Pick Up Stray,1
2022,BVD,BELVEDERE,Bylaw - Long Grass - Weeds Infraction,1
2022,BVD,BELVEDERE,Bylaw - Material on Public Property,2
2022,BVD,BELVEDERE,Bylaw - Property Maintenance Concerns,1
2022,BVD,BELVEDERE,Bylaw - Snow and Ice on Sidewalk,2
2022,BVD,BELVEDERE,CBS Concern - Building Without a Permit,2
2022,BVD,BELVEDERE,CBS Inspection - Cancellation or Reschedule,3
2022,BVD,BELVEDERE,CBS Inspection - Commercial or Multi-Family,56
2022,BVD,BELVEDERE,CBS Inspection - Electrical,9
2022,BVD,BELVEDERE,CBS Inspection - Gas,1
2022,BVD,BELVEDERE,CBS Inspection - Heating and Ventilation,1
2022,BVD,BELVEDERE,CBS Inspection - Plumbing,19
2022,BVD,BELVEDERE,CBS Inspection - Residential Improvement Project - RIP,7
2022,BVD,BELVEDERE,CBS Inspection - SCP - New Home,25
2022,BVD,BELVEDERE,CBS - Urgent Safety Response,1
2022,BVD,BELVEDERE,CFD - Business Licence Inspection - FHB,4
2022,BVD,BELVEDERE,CFD - Fire Code and General Inquiries - FHB,1
2022,BVD,BELVEDERE,CFD - Incident Report Request,1
2022,BVD,BELVEDERE,CFD - Land Search - Property Search,1
2022,BVD,BELVEDERE,CFD - Provincial Accreditation or Licence Inspection - FHB,1
2022,BVD,BELVEDERE,CFD - Special Events Inspection - FHB,1
2022,BVD,BELVEDERE,CN - Property Tax Assistance Program (PTAP),1
2022,BVD,BELVEDERE,CN - Subsidized Programs - Fair Entry,2
2022,BVD,BELVEDERE,Compliance - Business Licence Concern,1
2022,BVD,BELVEDERE,Compliance - Taxi/Limousine/TNC (Ride Sharing) Concern,1
2022,BVD,BELVEDERE,Corporate - Encampment Concerns,4
2022,BVD,BELVEDERE,Corporate - Face Covering Concerns,3
2022,BVD,BELVEDERE,CT AC - Fair Entry Inquiry,1
2022,BVD,BELVEDERE,CT - Bus Route or Bus Schedule,5
2022,BVD,BELVEDERE,CT - Bus Stops,3
2022,BVD,BELVEDERE,CT - Snow and Ice Control,1
2022,BVD,BELVEDERE,DBBS - RIM - Property Research,1
2022,BVD,BELVEDERE,Finance - ONLINE Property Tax Document Request,2
2022,BVD,BELVEDERE,Finance - ONLINE TIPP Agreement Request,17
2022,BVD,BELVEDERE,Finance - Property Tax Account Inquiry,32
2022,BVD,BELVEDERE,Finance - TIPP Agreement Request,22
2022,BVD,BELVEDERE,Parks - Garbage - WAM,3
2022,BVD,BELVEDERE,Roads - Dead Animal Pick-Up,8
2022,BVD,BELVEDERE,Roads - Debris on Street/Sidewalk/Boulevard,8
2022,BVD,BELVEDERE,Roads - Pothole Maintenance,1
2022,BVD,BELVEDERE,Roads - Repaving Candidate Street and Inquiries,1
2022,BVD,BELVEDERE,Roads - Roadway Maintenance,9
2022,BVD,BELVEDERE,Roads - Sidewalk - Curb and Gutter Repair,1
2022,BVD,BELVEDERE,Roads - Signs - Missing - Damaged,6
2022,BVD,BELVEDERE,Roads - Signs - Traffic and Roadmarking,1
2022,BVD,BELVEDERE,Roads - Snow and Ice Control,8
2022,BVD,BELVEDERE,Roads - Traffic or Pedestrian Light Repair,10
2022,BVD,BELVEDERE,Roads - Traffic Signal Construction Inquiry,2
2022,BVD,BELVEDERE,Roads - Traffic Signal Lane Designation Sign,1
2022,BVD,BELVEDERE,Roads - Traffic Signal Timing Inquiry,7
2022,BVD,BELVEDERE,TP - Community Traffic - Cycling - Pedestrian Inquiries,1
2022,BVD,BELVEDERE,WATR - Erosion and Sediment Control,7
2022,BVD,BELVEDERE,WATS - Developer Request for Parks Irrigation Meter,3
2022,BVD,BELVEDERE,WATS - Fire Hydrant Flow Test,3
2022,BVD,BELVEDERE,WATS - Hydrant Control Unit - HCU Inspections,3
2022,BVD,BELVEDERE,WATS - Water Meter Installation Request,3
2022,BVD,BELVEDERE,WATS - Water Meter Issues,1
2022,BVD,BELVEDERE,WRS - Cart Management,2
2022,BVD,BELVEDERE,WRS - Collection Schedule Inquiry,3
2022,BVD,BELVEDERE,WRS - Commercial Collection Services,1
2022,BVD,BELVEDERE,WRS - Compost - Green Cart,4
2022,BVD,BELVEDERE,WRS - New Service - Carts,69
2022,BVD,BELVEDERE,WRS - Programs,2
2022,BVD,BELVEDERE,WRS - Recycling - Blue Cart,11
2022,BVD,BELVEDERE,WRS - Waste - Residential,7
2022,BYV,BAYVIEW,311 Contact Us,4
2022,BYV,BAYVIEW,AS - Animal at Large,1
2022,BYV,BAYVIEW,AS - Animal Bite,1
2022,BYV,BAYVIEW,AS - Urban Livestock Licenses and Permits,1
2022,BYV,BAYVIEW,Bylaw - Disturbance and Behavioural Concerns,1
2022,BYV,BAYVIEW,Bylaw - Material on Public Property,7
2022,BYV,BAYVIEW,Bylaw - Noise Concerns,2
2022,BYV,BAYVIEW,Bylaw - Property Maintenance Concerns,1
2022,BYV,BAYVIEW,Bylaw - Snow and Ice on Sidewalk,11
2022,BYV,BAYVIEW,Bylaw - Temporary Signs Infraction on City Property,11
2022,BYV,BAYVIEW,Bylaw - Tree - Shrub Infraction,3
2022,BYV,BAYVIEW,CAI - Utility Placement Inquiry,1
2022,BYV,BAYVIEW,CBS - DCI - Vehicle Infractions,1
2022,BYV,BAYVIEW,CBS Inspection - Commercial or Multi-Family,7
2022,BYV,BAYVIEW,CBS Inspection - Electrical,18
2022,BYV,BAYVIEW,CBS Inspection - Furnace Replacement,6
2022,BYV,BAYVIEW,CBS Inspection - Gas,4
2022,BYV,BAYVIEW,CBS Inspection - Gas Fireplace Installation,2
2022,BYV,BAYVIEW,CBS Inspection - Heating and Ventilation,2
2022,BYV,BAYVIEW,CBS Inspection - Plumbing,3
2022,BYV,BAYVIEW,CBS Inspection - Residential Improvement Project - RIP,14
2022,BYV,BAYVIEW,CBS Inspection - SCP - New Home,5
2022,BYV,BAYVIEW,CBS - RIM - Property Research,6
2022,BYV,BAYVIEW,CFD - Business Licence Inspection - FHB,5
2022,BYV,BAYVIEW,CFD - Fire Code and General Inquiries - FHB,1
2022,BYV,BAYVIEW,CFD - Incident Report Request,1
2022,BYV,BAYVIEW,CFD - Land Search - Property Search,2
2022,BYV,BAYVIEW,Compliance - Business Licence Concern,1
2022,BYV,BAYVIEW,Corporate - Encampment Concerns,2
2022,BYV,BAYVIEW,Corporate - Face Covering Concerns,1
2022,BYV,BAYVIEW,Corporate - Graffiti Concerns,5
2022,BYV,BAYVIEW,CT - Bus Route or Bus Schedule,5
2022,BYV,BAYVIEW,CT - Bus Stops,6
2022,BYV,BAYVIEW,CT - Transit Safety / Public Etiquette,1
2022,BYV,BAYVIEW,DBBS - RIM - Property Research,1
2022,BYV,BAYVIEW,Finance - ONLINE Property Tax Document Request,2
2022,BYV,BAYVIEW,Finance - ONLINE TIPP Agreement Request,14
2022,BYV,BAYVIEW,Finance - Property Tax Account Inquiry,7
2022,BYV,BAYVIEW,Finance - Tax Account Maintenance,1
2022,BYV,BAYVIEW,Finance - TIPP Agreement Request,3
2022,BYV,BAYVIEW,Law - Risk Management and Claims,1
2022,BYV,BAYVIEW,Parks - Garbage - WAM,3
2022,BYV,BAYVIEW,Parks - Infrastructure - WAM,3
2022,BYV,BAYVIEW,Parks - Maintenance - WAM,4
2022,BYV,BAYVIEW,Parks - Mowing Request - WAM,1
2022,BYV,BAYVIEW,Parks - Pathway Concern - WAM,2
2022,BYV,BAYVIEW,Parks - Pest Concerns - WAM,1
2022,BYV,BAYVIEW,Parks - Snow and Ice Concerns - WAM,6
2022,BYV,BAYVIEW,Parks - Tree Concern - WAM,19
2022,BYV,BAYVIEW,Parks - Weed Control Issues - WAM,2
2022,BYV,BAYVIEW,Parks - Wildlife Management,4
2022,BYV,BAYVIEW,Parks - Wildlife Sightings,2
2022,BYV,BAYVIEW,REC - Booking Inquiry,1
2022,BYV,BAYVIEW,"REC - Glenmore Reservoir - Boat Stalls, Racks, Docks, Ramps",1
2022,BYV,BAYVIEW,Roads - Boulevard Maintenance,2
2022,BYV,BAYVIEW,Roads - Curb Lowering for Existing Driveways,7
2022,BYV,BAYVIEW,Roads - Dead Animal Pick-Up,3
2022,BYV,BAYVIEW,Roads - Debris on Street/Sidewalk/Boulevard,5
2022,BYV,BAYVIEW,Roads - Detour Inquiry,2
2022,BYV,BAYVIEW,Roads - Detour Urgent (Safety) Concerns,2
2022,BYV,BAYVIEW,Roads - Fence - Noise Barrier - Retaining Wall Repair,2
2022,BYV,BAYVIEW,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",1
2022,BYV,BAYVIEW,Roads Permits - Requests and Inquiries,1
2022,BYV,BAYVIEW,Roads - Roadway Maintenance,3
2022,BYV,BAYVIEW,Roads - Sidewalk - Curb and Gutter Repair,6
2022,BYV,BAYVIEW,Roads - Signs - Missing - Damaged,4
2022,BYV,BAYVIEW,Roads - Signs - Parking,3
2022,BYV,BAYVIEW,Roads - Signs - Traffic and Roadmarking,1
2022,BYV,BAYVIEW,Roads - Snow and Ice Control,9
2022,BYV,BAYVIEW,Roads - Street Cleaning Annual Program,1
2022,BYV,BAYVIEW,Roads - Streetlight Damage,1
2022,BYV,BAYVIEW,Roads - Streetlight - General Inquiry,1
2022,BYV,BAYVIEW,Roads - Streetlight Maintenance,14
2022,BYV,BAYVIEW,Roads - Traffic or Pedestrian Light Repair,1
2022,BYV,BAYVIEW,Roads - Traffic Signal Timing Inquiry,1
2022,BYV,BAYVIEW,TI - Major Road Projects Inquiry,2
2022,BYV,BAYVIEW,TI - Major Transit Projects Inquiry,1
2022,BYV,BAYVIEW,WATR - Utility Inspection - Corrosion - Indemnification,1
2022,BYV,BAYVIEW,WATS - Catch Basin Concerns,4
2022,BYV,BAYVIEW,WATS - Emergency Water Temporary Off,2
2022,BYV,BAYVIEW,WATS - Service and Main Valve Issues,2
2022,BYV,BAYVIEW,WATS - Sewage Back-up,6
2022,BYV,BAYVIEW,WATS - Sewer Maintenance,9
2022,BYV,BAYVIEW,WATS - Spills Entering Storm System,1
2022,BYV,BAYVIEW,WATS - Urgent Water Reconnect,2
2022,BYV,BAYVIEW,WATS - Water Equipment Pickup,1
2022,BYV,BAYVIEW,WATS - Water Off-On Appointment,6
2022,BYV,BAYVIEW,WRS - Brochures,1
2022,BYV,BAYVIEW,WRS - Cart Management,9
2022,BYV,BAYVIEW,WRS - Commercial Collection Services,2
2022,BYV,BAYVIEW,WRS - Compost - Green Cart,2
2022,BYV,BAYVIEW,WRS - Recycling - Blue Cart,8
2022,BYV,BAYVIEW,WRS - Waste - Residential,3
2022,CAM,CAMBRIAN HEIGHTS,311 Contact Us,20
2022,CAM,CAMBRIAN HEIGHTS,Animal / Bylaw - Information Request,4
2022,CAM,CAMBRIAN HEIGHTS,AS - Animal at Large,5
2022,CAM,CAMBRIAN HEIGHTS,AS - Animal Damaging Pet or Property,2
2022,CAM,CAMBRIAN HEIGHTS,AS - Animal Noise,6
2022,CAM,CAMBRIAN HEIGHTS,AS - Animal Tethered -Tied,1
2022,CAM,CAMBRIAN HEIGHTS,AS - Dog Defecation,2
2022,CAM,CAMBRIAN HEIGHTS,AS - Lost and Found Animal,3
2022,CAM,CAMBRIAN HEIGHTS,AS - Magpie Trap Information Request,1
2022,CAM,CAMBRIAN HEIGHTS,ASMT - Assessment General Concern - After Hours and Overflow,1
2022,CAM,CAMBRIAN HEIGHTS,AS - No Control Dog in Off Leash Area,1
2022,CAM,CAMBRIAN HEIGHTS,AS - Pick Up Stray,3
2022,CAM,CAMBRIAN HEIGHTS,AS - Urban Livestock Licenses and Permits,1
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Disturbance and Behavioural Concerns,2
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Long Grass - Weeds Infraction,14
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Material on Public Property,15
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Noise Concerns,5
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Property Maintenance Concerns,1
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Snow and Ice on Sidewalk,49
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Temporary Signs Infraction on City Property,7
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Tree - Shrub Infraction,13
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Vandalism and Property Damage Concerns,4
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Vehicle Concerns,2
2022,CAM,CAMBRIAN HEIGHTS,Bylaw - Waste and Recycling Infractions,3
2022,CAM,CAMBRIAN HEIGHTS,CBS - Code Inquiry,3
2022,CAM,CAMBRIAN HEIGHTS,CBS Concern - Building Without a Permit,5
2022,CAM,CAMBRIAN HEIGHTS,CBS Concern - Electrical,1
2022,CAM,CAMBRIAN HEIGHTS,CBS - Infill Construction Concerns,9
2022,CAM,CAMBRIAN HEIGHTS,CBS Inspection - Cancellation or Reschedule,6
2022,CAM,CAMBRIAN HEIGHTS,CBS Inspection - Commercial or Multi-Family,3
2022,CAM,CAMBRIAN HEIGHTS,CBS Inspection - Electrical,43
2022,CAM,CAMBRIAN HEIGHTS,CBS Inspection - Furnace Replacement,13
2022,CAM,CAMBRIAN HEIGHTS,CBS Inspection - Gas,7
2022,CAM,CAMBRIAN HEIGHTS,CBS Inspection - Heating and Ventilation,3
2022,CAM,CAMBRIAN HEIGHTS,CBS Inspection - Plumbing,10
2022,CAM,CAMBRIAN HEIGHTS,CBS Inspection - Residential Improvement Project - RIP,27
2022,CAM,CAMBRIAN HEIGHTS,CBS Inspection - SCP - New Home,5
2022,CAM,CAMBRIAN HEIGHTS,CBS - Planning and Development - After Hours SR,4
2022,CAM,CAMBRIAN HEIGHTS,CBS - RIM - Property Research,9
2022,CAM,CAMBRIAN HEIGHTS,CBS - Unsafe Derelict or Grow Op Property,1
2022,CAM,CAMBRIAN HEIGHTS,CBS - Urgent Safety Response,4
2022,CAM,CAMBRIAN HEIGHTS,CFD - Business Licence Inspection - FHB,2
2022,CAM,CAMBRIAN HEIGHTS,CFD - Fire Safety Presentation,1
2022,CAM,CAMBRIAN HEIGHTS,CFD - Fire Truck Booking,1
2022,CAM,CAMBRIAN HEIGHTS,CFD - Lockbox Inquiry - FHB,2
2022,CAM,CAMBRIAN HEIGHTS,CFD - Missed Annual Inspection - FHB,1
2022,CAM,CAMBRIAN HEIGHTS,CFD - Provincial Accreditation or Licence Inspection - FHB,3
2022,CAM,CAMBRIAN HEIGHTS,CFD - Provincial Licence Inspection - FHB,1
2022,CAM,CAMBRIAN HEIGHTS,CN - Subsidized Programs - Fair Entry,4
2022,CAM,CAMBRIAN HEIGHTS,Corporate - Encampment Concerns,1
2022,CAM,CAMBRIAN HEIGHTS,Corporate - Graffiti Concerns,3
2022,CAM,CAMBRIAN HEIGHTS,CT - Bus Route or Bus Schedule,2
2022,CAM,CAMBRIAN HEIGHTS,CT - Bus Stops,3
2022,CAM,CAMBRIAN HEIGHTS,CT - CTrain Stations,3
2022,CAM,CAMBRIAN HEIGHTS,CT - Transit Pass Programs,6
2022,CAM,CAMBRIAN HEIGHTS,DBBS - RIM - Property Research,2
2022,CAM,CAMBRIAN HEIGHTS,Finance - ONLINE Property Tax Document Request,2
2022,CAM,CAMBRIAN HEIGHTS,Finance - ONLINE TIPP Agreement Request,33
2022,CAM,CAMBRIAN HEIGHTS,Finance - Property Tax Account Inquiry,29
2022,CAM,CAMBRIAN HEIGHTS,Finance - School Support Notice Document Request,1
2022,CAM,CAMBRIAN HEIGHTS,Finance - Tax Account Maintenance,2
2022,CAM,CAMBRIAN HEIGHTS,Finance - TIPP Agreement Request,15
2022,CAM,CAMBRIAN HEIGHTS,Law - Risk Management and Claims,2
2022,CAM,CAMBRIAN HEIGHTS,N/A,1
2022,CAM,CAMBRIAN HEIGHTS,Parks - Branching Out Tree Program,2
2022,CAM,CAMBRIAN HEIGHTS,Parks - Garbage - WAM,3
2022,CAM,CAMBRIAN HEIGHTS,Parks - Infrastructure - WAM,13
2022,CAM,CAMBRIAN HEIGHTS,Parks - Maintenance - WAM,11
2022,CAM,CAMBRIAN HEIGHTS,Parks - Mowing Request - WAM,3
2022,CAM,CAMBRIAN HEIGHTS,Parks - Pathway Concern - WAM,1
2022,CAM,CAMBRIAN HEIGHTS,Parks - Pest Concerns - WAM,1
2022,CAM,CAMBRIAN HEIGHTS,Parks - Tree Concern - WAM,68
2022,CAM,CAMBRIAN HEIGHTS,Parks - Weed Control Issues - WAM,5
2022,CAM,CAMBRIAN HEIGHTS,Parks - Wildlife Management,11
2022,CAM,CAMBRIAN HEIGHTS,Parks - Wildlife Sightings,3
2022,CAM,CAMBRIAN HEIGHTS,REC - Booking Inquiry,1
2022,CAM,CAMBRIAN HEIGHTS,REDS - Encroachment Agreements on City Land,2
2022,CAM,CAMBRIAN HEIGHTS,REDS - Property Leasing and Sales Inquiry,1
2022,CAM,CAMBRIAN HEIGHTS,Roads - Backlane Maintenance,31
2022,CAM,CAMBRIAN HEIGHTS,Roads - Boulevard Maintenance,2
2022,CAM,CAMBRIAN HEIGHTS,Roads - Curb Lowering for Existing Driveways,8
2022,CAM,CAMBRIAN HEIGHTS,Roads - Dead Animal Pick-Up,2
2022,CAM,CAMBRIAN HEIGHTS,Roads - Debris on Backlane,1
2022,CAM,CAMBRIAN HEIGHTS,Roads - Debris on Street/Sidewalk/Boulevard,8
2022,CAM,CAMBRIAN HEIGHTS,Roads - Detour Inquiry,4
2022,CAM,CAMBRIAN HEIGHTS,Roads - Detour Urgent (Safety) Concerns,3
2022,CAM,CAMBRIAN HEIGHTS,Roads - Employee Complaint - Compliment,1
2022,CAM,CAMBRIAN HEIGHTS,Roads - Fence - Noise Barrier - Retaining Wall Repair,3
2022,CAM,CAMBRIAN HEIGHTS,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",2
2022,CAM,CAMBRIAN HEIGHTS,Roads - Pavement Markings - Missing or Faded,1
2022,CAM,CAMBRIAN HEIGHTS,Roads Permits - Requests and Inquiries,1
2022,CAM,CAMBRIAN HEIGHTS,Roads - Pothole Maintenance,8
2022,CAM,CAMBRIAN HEIGHTS,Roads - Repaving Candidate Street and Inquiries,1
2022,CAM,CAMBRIAN HEIGHTS,Roads - Roadway Maintenance,14
2022,CAM,CAMBRIAN HEIGHTS,Roads - Sidewalk - Curb and Gutter Repair,8
2022,CAM,CAMBRIAN HEIGHTS,Roads - Signs - Missing - Damaged,8
2022,CAM,CAMBRIAN HEIGHTS,Roads - Signs - Parking,1
2022,CAM,CAMBRIAN HEIGHTS,Roads - Signs - Traffic and Roadmarking,7
2022,CAM,CAMBRIAN HEIGHTS,Roads - Snow and Ice Control,20
2022,CAM,CAMBRIAN HEIGHTS,Roads - Stairs - Damage,1
2022,CAM,CAMBRIAN HEIGHTS,Roads - Street Cleaning Annual Program,1
2022,CAM,CAMBRIAN HEIGHTS,Roads - Streetlight Damage,2
2022,CAM,CAMBRIAN HEIGHTS,Roads - Streetlight - General Inquiry,4
2022,CAM,CAMBRIAN HEIGHTS,Roads - Streetlight Maintenance,43
2022,CAM,CAMBRIAN HEIGHTS,Roads - Traffic or Pedestrian Light Repair,1
2022,CAM,CAMBRIAN HEIGHTS,Roads - Traffic Signal Timing Inquiry,3
2022,CAM,CAMBRIAN HEIGHTS,TP - Community Traffic - Cycling - Pedestrian Inquiries,3
2022,CAM,CAMBRIAN HEIGHTS,TP - Driveway Access - New or Widening,2
2022,CAM,CAMBRIAN HEIGHTS,TP - Transportation Data,1
2022,CAM,CAMBRIAN HEIGHTS,WATR - Utility Inspection - Corrosion - Indemnification,2
2022,CAM,CAMBRIAN HEIGHTS,WATS - Catch Basin Concerns,1
2022,CAM,CAMBRIAN HEIGHTS,WATS - Construction Inquiry,19
2022,CAM,CAMBRIAN HEIGHTS,WATS - Emergency Water Temporary Off,7
2022,CAM,CAMBRIAN HEIGHTS,WATS - Fire Hydrant,1
2022,CAM,CAMBRIAN HEIGHTS,WATS - Manhole Concerns,1
2022,CAM,CAMBRIAN HEIGHTS,WATS - Service and Main Valve Issues,6
2022,CAM,CAMBRIAN HEIGHTS,WATS - Sewage Back-up,56
2022,CAM,CAMBRIAN HEIGHTS,WATS - Sewer Maintenance,27
2022,CAM,CAMBRIAN HEIGHTS,WATS - Urgent Water Reconnect,4
2022,CAM,CAMBRIAN HEIGHTS,WATS - Water Main Break or Leak,13
2022,CAM,CAMBRIAN HEIGHTS,WATS - Water Meter Issues,11
2022,CAM,CAMBRIAN HEIGHTS,WATS - Water Off-On Appointment,19
2022,CAM,CAMBRIAN HEIGHTS,WATS - Water Outage,3
2022,CAM,CAMBRIAN HEIGHTS,WATS - Water Pressure Issues,15
2022,CAM,CAMBRIAN HEIGHTS,WATS - Water Run Inquiry,1
2022,CAM,CAMBRIAN HEIGHTS,WATS - Water Wagon Issues,2
2022,CAM,CAMBRIAN HEIGHTS,WRS - Brochures,5
2022,CAM,CAMBRIAN HEIGHTS,WRS - Cart Management,66
2022,CAM,CAMBRIAN HEIGHTS,WRS - Commercial Collection Services,2
2022,CAM,CAMBRIAN HEIGHTS,WRS - Compost - Green Cart,16
2022,CAM,CAMBRIAN HEIGHTS,WRS - Debris in Backlane,3
2022,CAM,CAMBRIAN HEIGHTS,WRS - Employee - Complaint Compliment,2
2022,CAM,CAMBRIAN HEIGHTS,WRS - Landfill - Industrial Permit or Inquiry,1
2022,CAM,CAMBRIAN HEIGHTS,WRS - New Service - Carts,2
2022,CAM,CAMBRIAN HEIGHTS,WRS - Programs,4
2022,CAM,CAMBRIAN HEIGHTS,WRS - Recycling - Blue Cart,12
2022,CAM,CAMBRIAN HEIGHTS,WRS - Waste Requirements for Businesses,2
2022,CAM,CAMBRIAN HEIGHTS,WRS - Waste - Residential,18
2022,CAN,CANYON MEADOWS,311 Contact Us,61
2022,CAN,CANYON MEADOWS,After Hours Office of the Councillors - General Inquiry,1
2022,CAN,CANYON MEADOWS,After Hours Transit - General Concerns,8
2022,CAN,CANYON MEADOWS,Animal / Bylaw - Information Request,12
2022,CAN,CANYON MEADOWS,AS - Animal at Large,14
2022,CAN,CANYON MEADOWS,AS - Animal Bite,6
2022,CAN,CANYON MEADOWS,AS - Animal Chase - Threat,2
2022,CAN,CANYON MEADOWS,AS - Animal Damaging Pet or Property,4
2022,CAN,CANYON MEADOWS,AS - Animal Licence - Concerns on Existing,16
2022,CAN,CANYON MEADOWS,AS - Animal Noise,18
2022,CAN,CANYON MEADOWS,AS - Dog Defecation,4
2022,CAN,CANYON MEADOWS,AS - Lost and Found Animal,9
2022,CAN,CANYON MEADOWS,ASMT - Assessment General Concern - After Hours and Overflow,1
2022,CAN,CANYON MEADOWS,AS - Pick Up Stray,16
2022,CAN,CANYON MEADOWS,AS - Professional Dogwalker Permit,4
2022,CAN,CANYON MEADOWS,AS - Urban Livestock Licenses and Permits,1
2022,CAN,CANYON MEADOWS,Bylaw - Disturbance and Behavioural Concerns,7
2022,CAN,CANYON MEADOWS,Bylaw - Invoice Appeal,1
2022,CAN,CANYON MEADOWS,Bylaw - Long Grass - Weeds Infraction,37
2022,CAN,CANYON MEADOWS,Bylaw - Material on Public Property,39
2022,CAN,CANYON MEADOWS,Bylaw - Noise Concerns,13
2022,CAN,CANYON MEADOWS,Bylaw - Permit - Noise Exemption,3
2022,CAN,CANYON MEADOWS,Bylaw - Property Maintenance Concerns,6
2022,CAN,CANYON MEADOWS,Bylaw - Public Relations,2
2022,CAN,CANYON MEADOWS,Bylaw - Snow and Ice on Sidewalk,76
2022,CAN,CANYON MEADOWS,Bylaw - Temporary Signs Infraction on City Property,4
2022,CAN,CANYON MEADOWS,Bylaw - Tree - Shrub Infraction,33
2022,CAN,CANYON MEADOWS,Bylaw - Vandalism and Property Damage Concerns,1
2022,CAN,CANYON MEADOWS,Bylaw - Vehicle Concerns,9
2022,CAN,CANYON MEADOWS,Bylaw - Waste and Recycling Infractions,3
2022,CAN,CANYON MEADOWS,CAI - Utility Placement Inquiry,3
2022,CAN,CANYON MEADOWS,CBS - Code Inquiry,5
2022,CAN,CANYON MEADOWS,CBS Concern - Building Without a Permit,5
2022,CAN,CANYON MEADOWS,CBS Concern - Electrical,3
2022,CAN,CANYON MEADOWS,CBS Concern - Plumbing and Gas,2
2022,CAN,CANYON MEADOWS,CBS Inspection - Cancellation or Reschedule,21
2022,CAN,CANYON MEADOWS,CBS Inspection - Commercial or Multi-Family,9
2022,CAN,CANYON MEADOWS,CBS Inspection - Electrical,96
2022,CAN,CANYON MEADOWS,CBS Inspection - Furnace Replacement,49
2022,CAN,CANYON MEADOWS,CBS Inspection - Gas,23
2022,CAN,CANYON MEADOWS,CBS Inspection - Gas Fireplace Installation,1
